1,2,3,4,5,6,7
22,-18,11,1022,5.37,0,0
20,-20,11,1022,0.89,0,0
33,-9,10,1022,7.15,0,0
40,-8,8,1022,10.28,0,0
35,-9,8,1021,14.3,0,0
28,-9,7,1020,17.43,0,0
29,-8,7,1019,19.22,0,0
32,-6,6,1018,21.01,0,0
36,-4,5,1016,22.8,0,0
37,-5,4,1015,1.79,0,0
42,-5,6,1015,3.58,0,0
59,-6,9,1014,0.89,0,0
60,-7,11,1014,2.68,0,0
53,-7,13,1013,1.79,0,0
55,-8,16,1012,1.79,0,0
41,-6,20,1011,3.58,0,0
31,-10,23,1009,3.13,0,0
29,-12,25,1009,7.15,0,0
24,-12,25,1008,11.17,0,0
13,-17,25,1009,7.15,0,0
11,-15,22,1010,7.15,0,0
16,-21,20,1012,14.3,0,0
14,-18,18,1014,21.45,0,0
20,-19,17,1017,26.37,0,0
14,-18,14,1018,28.16,0,0
31,-7,12,1020,4.02,0,0
31,-6,12,1021,8.04,0,0
34,-7,11,1022,1.79,0,0
33,-6,9,1022,4.02,0,0
34,-5,8,1023,5.81,0,0
28,-5,8,1023,0.89,0,0
32,-5,7,1023,1.78,0,0
37,-5,4,1024,2.67,0,0
36,-6,5,1024,3.56,0,0
49,-5,8,1025,4.45,0,0
16,-9,13,1025,1.79,0,0
8,-16,14,1025,6.71,0,0
6,-18,15,1025,11.63,0,0
11,-18,16,1024,16.55,0,0
8,-18,16,1023,21.47,0,0
4,-17,18,1022,1.79,0,0
6,-18,18,1021,3.13,0,0
14,-16,19,1020,3.13,0,0
10,-18,19,1019,3.13,0,0
10,-16,19,1018,7.15,0,0
25,-16,18,1018,10.28,0,0
30,-12,17,1019,15.2,0,0
37,-9,16,1020,20.12,0,0
48,-8,15,1020,24.14,0,0
48,-7,15,1020,27.27,0,0
49,-5,11,1021,0.45,0,0
57,-4,9,1021,0.9,0,0
58,-2,8,1021,0.89,0,0
64,-5,5,1020,1.79,0,0
65,-2,5,1020,0.89,0,0
61,-3,3,1020,1.79,0,0
61,-2,4,1020,0.89,0,0
71,-3,3,1021,0.89,0,0
102,-1,7,1021,0.89,0,0
91,-7,11,1021,0.89,0,0
84,-10,15,1021,1.79,0,0
51,-13,18,1020,0.89,0,0
27,-14,21,1019,4.02,0,0
39,-18,23,1018,4.02,0,0
33,-16,24,1017,9.83,0,0
32,-15,25,1015,15.64,0,0
41,-15,25,1014,21.45,0,0
40,-15,25,1013,27.26,0,0
45,-12,24,1013,34.41,0,0
45,-11,22,1013,40.22,0,0
59,-8,21,1013,44.24,0,0
59,-10,20,1014,49.16,0,0
82,-7,20,1014,54.97,0,0
58,-5,19,1014,60.78,0,0
65,-5,18,1014,64.8,0,0
54,-3,14,1014,0.89,0,0
55,-2,12,1014,0.89,0,0
63,-2,11,1014,2.68,0,0
70,-2,11,1013,0.89,0,0
74,-2,8,1014,0.89,0,0
80,0,8,1014,1.78,0,0
87,0,8,1014,2.67,0,0
93,1,10,1014,1.79,0,0
105,1,13,1014,0.89,0,0
92,1,16,1015,1.78,0,0
103,0,18,1015,2.67,0,0
97,-1,20,1014,3.56,0,0
110,-1,21,1013,1.79,0,0
92,-3,23,1013,0.89,0,0
93,-3,24,1012,4.02,0,0
97,-5,25,1011,3.13,0,0
95,-5,25,1011,7.15,0,0
88,-4,24,1011,11.17,0,0
98,-4,22,1011,14.3,0,0
105,-2,19,1011,16.09,0,0
111,1,17,1012,17.88,0,0
123,1,16,1013,0.89,0,0
147,2,14,1013,0.89,0,0
155,2,16,1014,3.13,0,0
166,3,14,1014,6.26,0,0
194,4,13,1014,8.05,0,0
191,4,12,1015,8.94,0,0
180,3,10,1015,0.89,0,0
187,4,10,1015,0.45,0,0
195,4,8,1015,0.89,0,0
174,4,8,1015,0.89,0,0
171,4,9,1016,0.89,0,0
181,4,13,1016,0.89,0,0
193,4,16,1016,1.78,0,0
196,3,18,1016,2.67,0,0
199,4,20,1015,1.79,0,0
206,4,22,1014,3.13,0,0
175,3,23,1013,3.13,0,0
158,0,25,1012,7.15,0,0
152,-2,25,1011,11.17,0,0
158,-1,25,1010,16.09,0,0
139,0,25,1010,21.01,0,0
138,-1,23,1010,25.03,0,0
151,2,21,1010,28.16,0,0
146,3,21,1011,29.95,0,0
139,3,20,1011,31.74,0,0
136,3,19,1011,34.87,0,0
138,4,18,1011,38,0,0
136,4,18,1010,42.02,0,0
136,5,17,1010,45.15,0,0
140,6,16,1010,48.28,0,0
145,7,16,1009,50.07,0,0
147,7,15,1009,51.86,0,0
151,7,14,1009,53.65,0,0
153,7,13,1010,0.89,0,0
196,8,14,1010,1.78,0,0
182,9,16,1010,2.67,0,0
162,8,19,1010,1.79,0,0
164,7,22,1009,3.13,0,0
133,2,26,1009,7.15,0,0
62,-7,28,1008,4.92,0,0
60,-9,30,1008,12.07,0,0
49,-6,30,1008,4.92,0,0
62,-7,29,1008,12.07,0,0
56,-8,28,1009,19.22,0,0
65,-8,27,1010,26.37,0,0
73,-8,26,1011,30.39,0,0
80,-1,24,1013,7.15,0,0
580,-3,22,1015,12.96,0,0
217,-6,21,1016,17.88,0,0
159,-4,19,1018,19.67,0,0
181,-5,19,1019,24.59,0,0
165,1,16,1020,27.72,0,0
175,1,15,1021,30.85,0,0
112,1,14,1021,32.64,0,0
101,1,14,1021,0.89,0,0
111,1,14,1022,1.79,0,0
102,2,13,1021,2.68,0,0
106,1,14,1022,6.7,0,0
95,0,14,1023,10.72,0,0
101,0,15,1023,12.51,0,0
88,-2,16,1024,15.64,0,0
125,-3,17,1024,18.77,0,0
93,-3,17,1024,20.56,0,0
71,-4,17,1023,22.35,0,0
74,-4,18,1023,25.48,0,0
68,-5,18,1022,3.13,0,0
51,-9,18,1020,6.26,0,0
62,-8,17,1020,9.39,0,0
64,-7,17,1020,12.52,0,0
66,-6,15,1020,13.41,0,0
63,-1,14,1020,0.89,0,0
65,-2,15,1021,1.78,0,0
72,0,14,1021,2.67,0,0
67,-3,15,1021,1.79,0,1
51,-1,14,1021,3.58,0,2
67,-2,14,1020,5.37,0,3
64,-3,14,1020,8.5,0,0
71,-2,13,1021,10.29,0,0
76,-1,13,1020,12.08,0,0
69,-3,13,1020,15.21,0,0
69,-4,13,1020,18.34,0,0
76,-4,13,1020,0.89,0,0
48,-1,13,1021,1.79,0,0
46,-1,13,1021,3.58,0,0
47,-1,14,1021,0.89,0,0
41,-2,14,1021,1.78,0,0
40,-4,16,1020,1.79,0,0
43,-5,17,1019,1.79,0,0
36,-5,17,1018,1.79,0,0
41,-6,18,1017,3.13,0,0
39,-6,17,1017,4.92,0,0
52,-6,17,1016,8.05,0,0
59,-6,16,1016,9.84,0,0
60,-5,15,1016,11.63,0,0
68,-4,14,1017,13.42,0,0
83,-3,13,1017,15.21,0,0
103,-3,13,1018,17,0,0
98,-2,13,1018,18.79,0,0
78,-2,12,1017,20.58,0,0
82,-1,10,1017,0.89,0,0
88,0,8,1017,1.78,0,0
96,-1,8,1017,0.89,0,0
118,-1,7,1016,1.78,0,0
128,1,7,1016,0.45,0,0
143,0,6,1017,0.89,0,0
158,2,9,1017,0.89,0,0
143,-1,12,1017,2.68,0,0
190,-2,15,1017,1.79,0,0
151,-3,17,1018,0.89,0,0
187,-4,19,1017,2.68,0,0
114,-4,20,1016,3.13,0,0
88,-7,21,1015,7.15,0,0
78,-6,21,1015,11.17,0,0
75,-6,21,1014,14.3,0,0
89,-5,21,1013,18.32,0,0
91,-5,21,1014,22.34,0,0
109,-4,20,1014,0.89,0,0
119,-2,18,1014,3.13,0,0
119,-2,17,1015,6.26,0,0
110,-2,16,1016,9.39,0,0
120,-2,15,1016,12.52,0,0
155,0,13,1017,14.31,0,0
120,1,12,1017,16.1,0,0
128,1,12,1017,17.89,0,0
131,2,11,1017,0.89,0,0
142,2,10,1017,1.78,0,0
144,2,9,1017,1.79,0,0
150,1,8,1017,2.68,0,0
151,2,8,1017,0.89,0,0
149,4,9,1018,0.89,0,0
157,5,12,1019,1.79,0,0
173,5,15,1019,0.89,0,0
182,5,17,1019,1.78,0,0
188,4,19,1019,1.79,0,0
175,3,21,1018,5.81,0,0
167,2,22,1017,9.83,0,0
162,2,23,1016,13.85,0,0
157,2,24,1015,17.87,0,0
147,2,24,1015,21.89,0,0
157,3,23,1014,25.91,0,0
159,4,22,1015,29.04,0,0
134,4,20,1015,30.83,0,0
136,5,19,1016,33.96,0,0
158,5,18,1017,37.98,0,0
186,7,16,1017,39.77,0,0
231,7,16,1017,41.56,0,0
254,8,15,1017,43.35,0,0
249,7,14,1017,45.14,0,0
262,7,13,1017,0.89,0,0
282,7,13,1017,1.79,0,0
280,7,11,1017,0.89,0,0
268,7,11,1017,1.78,0,0
255,6,10,1018,0.89,0,0
247,7,12,1018,0.89,0,0
244,7,14,1018,1.79,0,0
270,8,16,1018,0.89,0,0
280,8,18,1018,1.78,0,0
274,9,20,1018,1.79,0,0
280,9,22,1017,3.58,0,0
266,8,24,1016,7.6,0,0
239,8,25,1015,3.13,0,0
225,8,25,1014,4.02,0,0
224,10,24,1013,14.3,0,0
246,10,24,1013,17.43,0,0
252,10,22,1014,19.22,0,0
274,11,20,1014,21.01,0,0
187,10,19,1015,24.14,0,0
80,7,20,1015,27.27,0,0
56,8,17,1016,0.89,0,0
55,8,16,1016,3.13,0,0
55,7,18,1016,4.92,0,0
57,7,16,1016,8.05,0,0
67,8,15,1017,9.84,0,0
69,8,17,1017,12.97,0,0
78,8,15,1018,14.76,0,0
83,9,15,1019,0.89,0,0
105,9,18,1020,1.79,0,0
112,9,20,1021,5.81,0,0
104,7,21,1021,9.83,0,0
103,9,23,1021,14.75,0,0
93,10,22,1020,21.9,0,0
106,1,21,1020,27.71,0,0
53,-2,20,1019,33.52,0,0
54,-4,20,1019,39.33,0,0
48,-3,21,1018,44.25,0,0
38,-2,20,1018,48.27,0,0
40,-3,18,1018,51.4,0,0
34,-5,18,1018,54.53,0,0
47,-6,17,1019,58.55,0,0
54,-5,16,1019,61.68,0,0
65,-5,16,1019,64.81,0,0
41,-2,15,1019,0.89,0,0
39,-1,14,1018,0.89,0,0
35,0,14,1018,0.89,0,0
51,0,13,1017,0.89,0,0
54,-2,14,1017,1.78,0,0
69,-1,13,1016,2.23,0,0
59,2,13,1016,0.89,0,0
51,1,12,1015,0.89,0,0
45,2,13,1016,1.78,0,0
44,2,15,1016,0.89,0,0
52,0,16,1016,1.78,0,0
52,-6,18,1016,0.89,0,0
47,-9,18,1015,1.79,0,0
51,-6,19,1014,0.89,0,0
85,-8,21,1014,1.78,0,0
80,-7,21,1013,3.57,0,0
62,-7,21,1012,4.46,0,0
57,-9,20,1011,1.79,0,0
56,-5,20,1011,3.58,0,0
67,-7,20,1011,5.37,0,0
96,-6,19,1010,6.26,0,0
91,-6,18,1011,7.15,0,0
84,-4,16,1011,8.94,0,0
101,-2,15,1011,0.89,0,0
134,-2,16,1011,1.78,0,0
127,-2,15,1011,0.89,0,0
123,1,15,1010,2.68,0,0
112,-1,15,1010,4.47,0,0
109,0,15,1010,6.26,0,0
145,0,14,1010,8.05,0,1
124,4,12,1011,0.89,0,2
107,6,11,1011,1.78,0,3
109,7,11,1012,1.79,0,4
110,7,11,1013,0.89,0,5
116,7,12,1013,3.13,0,6
105,8,12,1014,3.13,0,7
93,8,12,1014,6.26,0,0
106,8,13,1014,9.39,0,0
103,8,15,1013,3.13,0,0
102,7,17,1012,1.79,0,0
101,9,17,1012,1.79,0,0
101,9,17,1012,3.13,0,0
117,9,17,1012,4.92,0,0
131,10,16,1013,6.71,0,0
128,10,16,1013,8.5,0,0
127,10,16,1014,10.29,0,0
141,10,16,1015,12.08,0,0
137,10,15,1016,15.21,0,0
151,10,15,1017,17,0,0
152,10,14,1017,18.79,0,0
148,11,14,1017,20.58,0,0
151,11,13,1017,21.47,0,0
156,11,13,1017,23.26,0,0
143,11,13,1017,0.89,0,0
141,11,13,1018,0.89,0,0
140,11,12,1019,1.78,0,0
150,12,13,1019,0.89,0,0
162,12,14,1020,1.78,0,0
171,11,17,1020,2.67,0,0
179,11,18,1020,3.56,0,0
193,11,20,1021,5.35,0,0
170,12,20,1020,3.13,0,0
167,11,20,1019,6.26,0,0
158,11,20,1019,9.39,0,0
158,11,20,1018,12.52,0,0
176,11,20,1018,16.54,0,0
162,11,19,1018,20.56,0,0
153,11,18,1018,25.48,0,0
129,5,16,1019,31.29,0,0
92,5,15,1021,34.42,0,0
83,4,14,1022,37.55,0,0
74,3,14,1022,41.57,0,0
86,2,14,1023,44.7,0,0
83,3,13,1023,46.49,0,0
84,5,12,1023,0.89,0,0
84,3,12,1022,1.78,0,0
77,4,12,1022,2.67,0,0
75,4,12,1021,3.56,0,0
64,6,12,1021,0.89,0,0
59,5,12,1022,1.78,0,0
59,4,13,1022,3.57,0,0
72,4,13,1022,5.36,0,0
69,4,14,1022,7.15,0,0
69,4,14,1022,8.94,0,1
56,-1,15,1022,13.86,0,2
44,-2,14,1022,16.99,0,3
48,1,14,1022,18.78,0,4
40,3,14,1021,23.7,0,0
46,4,13,1020,28.62,0,1
55,4,14,1019,34.43,0,2
57,3,14,1019,38.45,0,0
52,3,14,1018,42.47,0,0
55,4,12,1018,45.6,0,0
59,4,11,1018,48.73,0,0
67,5,11,1019,50.52,0,0
72,5,9,1019,0.89,0,0
78,5,9,1019,1.79,0,0
95,5,8,1019,0.89,0,0
105,6,8,1019,0.89,0,0
112,5,8,1018,1.78,0,0
128,5,7,1018,0.89,0,0
127,5,7,1018,1.78,0,0
128,3,5,1018,1.79,0,0
121,4,6,1018,4.92,0,0
84,5,9,1018,8.94,0,0
87,5,13,1018,12.07,0,0
64,4,15,1018,15.2,0,0
52,2,16,1018,16.99,0,0
30,0,17,1018,20.12,0,0
23,-1,19,1017,21.91,0,0
22,-2,20,1016,3.13,0,0
17,-1,22,1015,3.13,0,0
22,-2,22,1014,4.92,0,0
33,-2,22,1013,4.02,0,0
43,-1,22,1013,8.94,0,0
49,2,20,1013,13.86,0,0
56,2,19,1013,17.88,0,0
59,3,19,1014,21.9,0,0
69,4,19,1015,25.92,0,0
59,5,18,1015,29.94,0,0
72,5,14,1016,1.79,0,0
76,3,11,1016,1.79,0,0
90,5,10,1016,0.45,0,0
91,4,9,1016,1.79,0,0
90,3,11,1016,2.68,0,0
91,2,9,1016,4.47,0,0
66,2,10,1016,6.26,0,0
46,2,10,1017,8.05,0,0
49,3,12,1018,0.89,0,0
48,2,15,1018,1.78,0,0
45,0,18,1018,1.79,0,0
44,-2,21,1018,1.79,0,0
39,-5,22,1018,1.79,0,0
23,-5,24,1017,1.79,0,0
26,-3,25,1016,1.79,0,0
24,-2,25,1015,4.92,0,0
25,-2,25,1013,8.94,0,0
30,-2,25,1013,14.75,0,0
44,-2,24,1013,22.8,0,0
30,-2,23,1013,27.72,0,0
32,-1,20,1014,30.85,0,0
36,0,21,1014,34.87,0,0
43,1,18,1015,0.89,0,0
66,2,21,1015,3.13,0,0
68,4,14,1015,0.89,0,0
73,4,12,1016,1.79,0,0
90,4,12,1016,3.58,0,0
106,3,10,1016,1.79,0,0
102,4,9,1016,2.68,0,0
66,3,8,1016,3.57,0,0
65,3,8,1015,5.36,0,0
52,1,9,1016,7.15,0,0
68,3,12,1016,8.94,0,0
104,0,17,1016,12.07,0,0
84,1,21,1016,13.86,0,0
42,0,23,1015,15.65,0,0
36,0,24,1015,1.79,0,0
56,0,26,1014,3.58,0,0
51,0,27,1013,4.92,0,0
170,0,27,1011,9.84,0,0
87,0,27,1010,13.86,0,0
55,2,27,1009,19.67,0,0
107,3,26,1009,24.59,0,0
105,4,25,1009,30.4,0,0
66,4,24,1009,35.32,0,0
73,6,23,1010,40.24,0,0
76,6,21,1011,43.37,0,0
60,5,21,1011,46.5,0,0
64,7,19,1011,48.29,0,0
73,8,19,1011,52.31,0,0
81,9,18,1011,56.33,0,0
88,9,17,1011,60.35,0,0
98,10,17,1010,64.37,0,0
99,10,16,1011,66.16,0,0
99,10,15,1011,67.95,0,0
108,11,15,1011,71.08,0,0
129,12,16,1012,72.87,0,0
136,12,18,1012,76,0,0
151,12,19,1012,79.13,0,0
162,13,20,1012,82.26,0,0
164,13,22,1011,85.39,0,0
174,13,23,1010,89.41,0,0
185,13,23,1010,94.33,0,0
168,13,24,1009,98.35,0,0
154,12,25,1008,103.27,0,0
143,10,26,1007,110.42,0,0
139,11,24,1007,115.34,0,0
126,11,24,1007,119.36,0,0
98,13,23,1009,126.51,0,1
101,10,20,1009,3.13,0,2
71,10,20,1011,3.13,0,0
73,9,19,1011,6.26,0,0
80,9,18,1012,9.39,0,0
82,11,19,1012,12.52,0,0
76,11,18,1013,15.65,0,0
84,10,17,1013,18.78,0,0
89,11,16,1013,21.91,0,0
91,11,16,1013,22.8,0,0
96,11,16,1013,24.59,0,0
107,11,16,1013,27.72,0,0
109,11,16,1014,30.85,0,0
112,11,17,1015,33.98,0,0
119,11,18,1015,37.11,0,0
122,11,19,1016,38.9,0,0
125,11,20,1016,0.89,0,0
121,12,21,1015,2.68,0,0
128,13,22,1015,3.13,0,0
135,13,24,1014,6.26,0,0
136,13,25,1013,10.28,0,0
121,12,25,1012,14.3,0,0
117,12,25,1012,19.22,0,0
105,11,24,1013,24.14,0,0
100,12,23,1014,27.27,0,0
117,12,21,1015,29.06,0,0
118,13,19,1015,0.89,0,0
121,11,19,1016,3.13,0,0
140,10,19,1016,6.26,0,0
139,9,18,1016,8.05,0,0
136,9,16,1016,0.89,0,0
143,9,16,1016,1.79,0,0
155,9,15,1016,0.89,0,0
141,9,14,1016,0.89,0,0
110,9,13,1016,1.78,0,0
118,9,13,1017,1.79,0,0
124,10,16,1017,1.79,0,0
135,10,18,1017,4.92,0,0
156,10,20,1018,8.05,0,0
163,10,22,1018,0.89,0,0
167,11,23,1018,2.68,0,0
169,11,24,1017,3.57,0,0
177,10,25,1016,6.7,0,0
131,10,26,1016,3.13,0,0
102,8,27,1015,7.15,0,0
90,7,26,1014,11.17,0,0
96,7,25,1014,5.81,0,0
112,6,23,1015,10.73,0,0
101,8,20,1016,14.75,0,1
101,6,20,1016,21.9,0,0
104,7,19,1017,29.95,0,0
92,11,15,1019,41.13,0,1
55,11,13,1019,48.28,0,2
27,11,13,1019,53.2,0,3
30,11,12,1020,1.79,0,4
27,9,11,1019,3.13,0,5
21,10,12,1019,8.05,0,6
25,8,11,1019,12.97,0,7
23,8,11,1020,17.89,0,0
28,7,12,1020,4.02,0,0
29,8,12,1021,3.13,0,0
31,8,13,1021,6.26,0,0
38,8,16,1022,3.13,0,0
39,5,18,1021,6.26,0,0
61,4,20,1021,3.13,0,0
42,1,20,1021,6.26,0,0
47,1,22,1020,1.79,0,0
52,2,22,1020,2.68,0,0
47,3,22,1019,1.79,0,0
42,3,22,1019,3.58,0,0
48,9,20,1018,7.6,0,0
52,9,18,1019,11.62,0,0
48,8,17,1019,15.64,0,0
59,8,16,1020,18.77,0,0
48,9,15,1021,21.9,0,0
35,9,14,1021,23.69,0,0
41,10,13,1021,0.89,0,0
36,10,13,1021,0.89,0,0
41,10,12,1021,0.89,0,0
49,10,11,1021,0.89,0,0
59,10,11,1021,0.89,0,0
72,9,10,1020,1.79,0,0
80,9,10,1020,4.92,0,0
58,9,10,1021,8.94,0,0
46,10,12,1021,12.96,0,0
54,8,16,1021,17.88,0,0
43,4,20,1021,25.03,0,0
35,1,21,1021,7.15,0,0
39,1,23,1021,12.96,0,0
20,1,23,1021,17.88,0,0
78,0,23,1020,21.9,0,0
72,-2,24,1019,1.79,0,0
84,0,24,1018,1.79,0,0
55,-1,24,1018,1.79,0,0
77,4,23,1018,4.92,0,0
135,4,22,1018,8.05,0,0
76,4,21,1019,12.97,0,0
75,5,20,1020,16.99,0,0
98,7,19,1020,21.01,0,0
116,9,17,1021,24.14,0,0
106,9,16,1022,28.16,0,0
48,7,15,1022,31.29,0,0
37,7,14,1022,0.89,0,0
39,8,12,1022,0.89,0,0
38,8,12,1022,0.89,0,0
64,8,12,1021,1.34,0,0
73,8,11,1021,1.79,0,0
73,8,10,1022,3.13,0,0
80,9,13,1022,7.15,0,0
86,9,17,1022,11.17,0,0
106,8,20,1021,15.19,0,0
132,7,21,1021,3.13,0,0
101,5,23,1020,0.89,0,0
68,-2,24,1019,3.13,0,0
51,0,25,1018,3.13,0,0
47,1,25,1017,6.26,0,0
41,0,26,1016,3.13,0,0
42,0,26,1015,3.13,0,0
49,0,25,1015,3.13,0,0
58,2,24,1015,8.94,0,0
63,3,22,1015,13.86,0,0
67,3,20,1015,17.88,0,0
72,5,19,1016,0.89,0,0
105,7,16,1016,1.78,0,0
86,8,15,1016,0.89,0,0
81,8,14,1016,2.68,0,0
92,6,15,1016,4.47,0,0
93,6,14,1016,6.26,0,0
105,5,14,1016,8.05,0,0
94,5,12,1016,0.89,0,0
91,5,11,1016,0.45,0,0
83,7,11,1016,0.89,0,0
96,7,15,1016,0.89,0,0
113,4,17,1016,1.78,0,0
121,4,19,1016,2.67,0,0
136,5,21,1015,3.56,0,0
132,4,22,1015,1.79,0,0
133,5,23,1014,1.79,0,0
136,6,25,1012,1.79,0,0
111,5,26,1011,4.92,0,0
106,4,27,1010,8.05,0,0
104,4,27,1009,12.97,0,0
98,3,26,1009,16.99,0,0
99,5,25,1009,21.91,0,0
90,6,24,1009,25.93,0,0
95,7,23,1010,29.95,0,0
105,8,22,1010,33.08,0,0
99,8,21,1010,34.87,0,0
102,8,19,1011,36.66,0,0
103,9,18,1011,38.45,0,0
89,9,17,1010,40.24,0,0
89,10,16,1010,41.13,0,0
94,9,14,1010,0.89,0,0
97,9,13,1010,0.89,0,0
100,9,13,1010,1.78,0,0
111,9,12,1010,2.67,0,0
115,10,15,1010,3.56,0,0
146,10,18,1011,0.89,0,0
156,11,20,1011,1.79,0,0
221,11,22,1011,0.89,0,0
170,11,24,1010,3.13,0,0
135,10,26,1009,3.13,0,0
98,9,27,1008,4.02,0,0
86,9,28,1008,8.04,0,0
81,9,28,1007,12.96,0,0
79,9,28,1006,17.88,0,0
153,9,28,1006,21.9,0,0
119,8,26,1006,26.82,0,0
94,9,25,1006,29.95,0,0
91,10,22,1007,33.08,0,0
90,10,23,1008,37.1,0,0
90,10,22,1008,41.12,0,0
87,11,22,1008,45.14,0,0
94,11,20,1008,48.27,0,0
97,11,19,1008,51.4,0,0
107,12,18,1008,54.53,0,0
112,13,17,1008,56.32,0,0
152,12,16,1007,58.11,0,0
129,12,15,1008,59.9,0,0
135,13,16,1008,61.69,0,0
135,14,18,1009,63.48,0,0
150,14,20,1009,66.61,0,0
162,14,21,1009,68.4,0,0
155,15,23,1009,0.89,0,0
143,15,25,1008,4.92,0,0
144,15,26,1007,9.84,0,0
158,15,26,1006,13.86,0,0
202,14,27,1005,18.78,0,0
143,13,27,1005,23.7,0,0
147,12,28,1004,30.85,0,0
136,6,24,1006,8.94,0,0
130,4,22,1006,16.09,0,1
68,8,20,1007,21.9,0,0
113,4,19,1009,33.97,0,0
54,4,18,1010,43.8,0,0
51,4,15,1012,57.66,0,1
48,1,15,1012,67.49,0,0
47,1,15,1013,76.43,0,0
44,0,14,1012,87.61,0,0
34,0,14,1012,97.44,0,0
28,-1,13,1012,107.27,0,0
34,-1,13,1012,116.21,0,0
34,-2,13,1013,126.04,0,0
25,-2,13,1014,134.09,0,0
26,-3,14,1015,145.27,0,0
39,-5,15,1016,156.45,0,0
52,-6,17,1017,164.5,0,0
54,-7,19,1018,171.65,0,0
50,-8,20,1018,175.67,0,0
50,-9,21,1017,180.59,0,0
60,-6,23,1015,187.74,0,0
59,-6,24,1015,192.66,0,0
49,-6,22,1015,198.47,0,0
37,-1,22,1015,207.41,0,0
32,0,21,1016,216.35,0,0
24,1,18,1017,226.18,0,0
17,2,17,1017,231.99,0,0
21,2,15,1018,0.89,0,0
27,1,17,1018,1.79,0,0
27,1,17,1018,4.02,0,0
42,3,13,1018,0.89,0,0
42,5,11,1018,1.78,0,0
55,6,10,1017,0.89,0,0
48,4,9,1016,1.79,0,0
40,4,9,1016,2.68,0,0
42,5,9,1015,0.89,0,0
39,4,7,1015,0.89,0,0
64,5,8,1014,0.89,0,0
88,6,12,1014,1.78,0,0
104,6,14,1014,2.67,0,0
122,4,17,1012,4.46,0,0
167,3,20,1011,3.13,0,0
116,4,22,1010,8.05,0,0
121,1,24,1007,16.1,0,0
113,-1,23,1006,25.04,0,0
90,2,23,1008,8.05,0,0
59,0,23,1008,16.1,0,0
66,-5,23,1008,28.17,0,0
95,-8,23,1008,38,0,0
104,-10,20,1010,53.2,0,0
117,-10,19,1012,65.27,0,0
96,-7,17,1014,76.45,0,0
50,-7,16,1016,88.52,0,0
50,-8,14,1016,99.7,0,0
48,-5,13,1017,109.53,0,0
52,-5,12,1017,123.39,0,0
39,-6,11,1018,133.22,0,0
35,-6,11,1018,142.16,0,0
50,-7,10,1018,149.31,0,0
38,-7,10,1017,155.12,0,0
41,-6,10,1017,163.17,0,0
46,-6,10,1018,168.98,0,0
51,-7,11,1018,174.79,0,0
51,-9,13,1017,183.73,0,0
59,-12,15,1017,193.56,0,0
57,-14,17,1017,205.63,0,0
56,-13,18,1017,217.7,0,0
46,-14,19,1016,230.66,0,0
50,-12,18,1016,242.73,0,0
52,-12,17,1016,255.69,0,0
49,-12,18,1017,268.65,0,0
43,-13,18,1017,281.61,0,0
43,-11,19,1017,289.66,0,0
32,-12,16,1017,299.49,0,0
26,-12,16,1017,305.3,0,0
31,-10,14,1018,310.22,0,0
32,-8,11,1019,1.79,0,0
46,-8,14,1019,1.79,0,0
98,-9,14,1019,3.13,0,0
67,-2,8,1018,0.89,0,0
82,-5,8,1018,1.34,0,0
65,-2,7,1018,1.79,0,0
85,-3,6,1018,1.79,0,0
63,-5,7,1018,0.45,0,0
48,-4,6,1019,3.13,0,0
36,-2,8,1020,3.13,0,0
44,-4,11,1020,6.26,0,0
49,-7,14,1020,11.18,0,0
35,-9,16,1020,15.2,0,0
39,-10,16,1020,3.13,0,0
52,-11,16,1020,1.79,0,0
31,-10,18,1018,3.58,0,0
39,-9,19,1017,5.37,0,0
36,-9,21,1016,4.92,0,0
33,-9,21,1015,8.94,0,0
33,-8,19,1014,5.81,0,0
38,-8,20,1014,10.73,0,0
32,-7,19,1014,16.54,0,0
39,-6,18,1014,20.56,0,0
38,-4,15,1015,22.35,0,0
34,-4,14,1015,25.48,0,0
50,-3,14,1015,28.61,0,0
59,0,12,1015,0.89,0,0
59,-1,11,1015,1.79,0,0
56,0,11,1014,4.92,0,0
63,1,10,1014,6.71,0,0
72,0,10,1013,8.5,0,0
71,1,11,1013,0.89,0,0
75,1,10,1012,1.78,0,0
71,0,9,1012,2.67,0,0
61,0,13,1012,1.79,0,0
93,2,15,1011,4.92,0,0
97,3,16,1011,1.79,0,0
110,4,17,1010,4.92,0,0
95,3,19,1009,0.89,0,0
103,4,19,1008,1.79,0,0
123,5,21,1007,1.79,0,0
138,4,21,1006,3.13,0,0
111,5,21,1005,7.15,0,0
110,6,20,1005,10.28,0,0
108,6,20,1004,12.07,0,0
106,6,19,1003,0.89,0,0
108,7,18,1004,1.78,0,0
120,8,17,1004,1.79,0,0
154,8,17,1004,1.79,0,0
134,7,17,1004,0.89,0,0
133,8,16,1003,3.13,0,1
124,8,15,1004,0.89,0,0
126,8,13,1003,1.78,0,0
127,8,12,1003,2.23,0,0
132,9,12,1002,0.89,0,0
132,8,11,1003,1.78,0,0
135,8,11,1003,1.79,0,0
159,8,12,1004,0.89,0,0
151,8,14,1005,1.79,0,0
148,8,18,1006,4.92,0,0
140,4,21,1006,9.84,0,0
105,3,22,1006,13.86,0,0
85,-1,23,1007,21.01,0,0
84,-3,24,1007,25.03,0,0
114,-4,26,1006,32.18,0,0
